VDS_set_V W_m L_m VBIAS_set_V VGS_actual_V VDS_actual_V VBS_actual_V ID_A JD_mA_per_um Pdc_mW gm_S gds_S gm_ID_1_per_V ro_Ohm gmro inv_gm_Ohm NFmin_dB NF_dB Rn_Ohm SOpt_real SOpt_imag SOpt_mag
5.0 0.30e-6 0.60e-6 0.56 0.56 5 0 1.02644E-06 0.00342146 0.00513219 1.21468E-05 1.70848E-07 11.8339 5853140 71.0969 82326.3 0.00674664 24.8459 15210.2 0.999995 -0.000164433 0.999995
5.0 0.30e-6 0.60e-6 0.565 0.565 5 0 1.09155E-06 0.00363852 0.00545777 1.26094E-05 1.80401E-07 11.5518 5543220 69.8966 79306 0.00680236 24.7854 14999.1 0.999995 -0.000160785 0.999995
5.0 0.30e-6 0.60e-6 0.57 0.57 5 0 1.15907E-06 0.00386357 0.00579535 1.30673E-05 1.90159E-07 11.2739 5258750 68.7175 76527.1 0.00686128 24.7327 14817.5 0.999995 -0.000157205 0.999995
5.0 0.30e-6 0.60e-6 0.575 0.575 5 0 1.22895E-06 0.00409651 0.00614477 1.35193E-05 2.00107E-07 11.0007 4997330 67.5606 73968.2 0.0069231 24.6874 14663.3 0.999995 -0.000153703 0.999995
5.0 0.30e-6 0.60e-6 0.58 0.58 5 0 1.30117E-06 0.00433724 0.00650585 1.39646E-05 2.10226E-07 10.7323 4.75679E+06 66.4265 71609.9 0.00698753 24.6493 14534.8 0.999994 -0.000150287 0.999994
5.0 0.30e-6 0.60e-6 0.585 0.585 5 0 1.37568E-06 0.0045856 0.0068784 1.4402E-05 2.20498E-07 10.469 4535180 65.3159 69434.6 0.00705431 24.618 14430.2 0.999994 -0.000146965 0.999994
5.0 0.30e-6 0.60e-6 0.59 0.59 5 0 1.45244E-06 0.00484146 0.00726218 1.4831E-05 2.30906E-07 10.2111 4330760 64.2293 67426.6 0.0071232 24.5933 14348 0.999994 -0.000143744 0.999994
5.0 0.30e-6 0.60e-6 0.595 0.595 5 0 1.53139E-06 0.00510464 0.00765696 1.52506E-05 2.41431E-07 9.95863 4141960 63.1672 65571.4 0.00719395 24.5748 14286.7 0.999994 -0.000140627 0.999994
5.0 0.30e-6 0.60e-6 0.6 0.6 5 0 1.61249E-06 0.00537497 0.00806246 1.56602E-05 2.52056E-07 9.71181 3967370 62.1299 63856.1 0.00726637 24.5622 14245.1 0.999994 -0.00013762 0.999994
5.0 0.30e-6 0.60e-6 0.605 0.605 5 0 1.69568E-06 0.00565227 0.0084784 1.60594E-05 2.62762E-07 9.47075 3805720 61.1175 62268.9 0.00734025 24.5551 14221.8 0.999994 -0.000134726 0.999994
5.0 0.30e-6 0.60e-6 0.61 0.61 5 0 1.7809E-06 0.00593634 0.00890451 1.64476E-05 2.73533E-07 9.23555 3655870 60.1304 60799.1 0.00741541 24.5533 14215.8 0.999994 -0.000131946 0.999994
5.0 0.30e-6 0.60e-6 0.615 0.615 5 0 1.86809E-06 0.00622698 0.00934047 1.68246E-05 2.8435E-07 9.00627 3.51679E+06 59.1684 59436.9 0.00749169 24.5564 14226 0.999994 -0.000129281 0.999994
5.0 0.30e-6 0.60e-6 0.62 0.62 5 0 1.9572E-06 0.00652398 0.00978598 1.71899E-05 2.952E-07 8.78295 3387540 58.2316 58173.5 0.00756894 24.5641 14251.4 0.999994 -0.000126732 0.999994
5.0 0.30e-6 0.60e-6 0.625 0.625 5 0 2.04814E-06 0.00682714 0.0102407 1.75436E-05 3.06065E-07 8.56561 3267280 57.3199 57000.8 0.00764701 24.5761 14291 0.999994 -0.000124298 0.999994
5.0 0.30e-6 0.60e-6 0.63 0.63 5 0 2.14087E-06 0.00713625 0.0107044 1.78854E-05 3.16931E-07 8.35426 3155260 56.4331 55911.5 0.00772578 24.5921 14344.1 0.999994 -0.000121978 0.999994
5.0 0.30e-6 0.60e-6 0.635 0.635 5 0 2.23532E-06 0.00745108 0.0111766 1.82154E-05 3.27785E-07 8.14887 3050780 55.5711 54898.7 0.00780513 24.6119 14409.6 0.999994 -0.000119769 0.999994
5.0 0.30e-6 0.60e-6 0.64 0.64 5 0 2.33143E-06 0.00777143 0.0116572 1.85335E-05 3.38613E-07 7.94942 2953230 54.7336 53956.3 0.00788495 24.635 14487 0.999994 -0.00011767 0.999994
5.0 0.30e-6 0.60e-6 0.645 0.645 5 0 2.42913E-06 0.0080971 0.0121456 1.88399E-05 3.49402E-07 7.75583 2862030 53.9204 53078.8 0.00796514 24.6614 14575.4 0.999994 -0.000115677 0.999994
5.0 0.30e-6 0.60e-6 0.65 0.65 5 0 2.52836E-06 0.00842786 0.0126418 1.91348E-05 3.60143E-07 7.56806 2776680 53.1311 52260.9 0.0080456 24.6906 14674.1 0.999994 -0.000113788 0.999994
5.0 0.30e-6 0.60e-6 0.655 0.655 5 0 2.62906E-06 0.00876352 0.0131453 1.94183E-05 3.70823E-07 7.38602 2696700 52.3653 51497.9 0.00812625 24.7225 14782.5 0.999994 -0.000111998 0.999994
5.0 0.30e-6 0.60e-6 0.66 0.66 5 0 2.73116E-06 0.00910388 0.0136558 1.96906E-05 3.81434E-07 7.20961 2621680 51.6226 50785.5 0.008207 24.7567 14900 0.999994 -0.000110303 0.999994
5.0 0.30e-6 0.60e-6 0.665 0.665 5 0 2.83462E-06 0.00944875 0.0141731 1.99522E-05 3.91967E-07 7.03875 2551230 50.9027 50119.7 0.00828778 24.7931 15025.8 0.999994 -0.000108701 0.999994
5.0 0.30e-6 0.60e-6 0.67 0.67 5 0 2.93938E-06 0.00979792 0.0146969 2.02033E-05 4.02415E-07 6.87332 2485000 50.2052 49496.9 0.00836851 24.8314 15159.5 0.999994 -0.000107187 0.999994
5.0 0.30e-6 0.60e-6 0.675 0.675 5 0 3.04537E-06 0.0101512 0.0152269 2.04442E-05 4.12769E-07 6.71321 2422660 49.5295 48913.6 0.00844912 24.8715 15300.4 0.999994 -0.000105757 0.999994
5.0 0.30e-6 0.60e-6 0.68 0.68 5 0 3.15255E-06 0.0105085 0.0157628 2.06754E-05 4.23023E-07 6.55829 2363930 48.8752 48366.8 0.00852955 24.9131 15448.1 0.999994 -0.000104407 0.999994
5.0 0.30e-6 0.60e-6 0.685 0.685 5 0 3.26087E-06 0.0108696 0.0163043 2.08971E-05 4.33174E-07 6.40845 2308540 48.2418 47853.5 0.00860974 24.956 15601.9 0.999994 -0.000103133 0.999994
5.0 0.30e-6 0.60e-6 0.69 0.69 5 0 3.37027E-06 0.0112342 0.0168514 2.11098E-05 4.43214E-07 6.26354 2256250 47.629 47371.3 0.00868962 25 15761.4 0.999994 -0.00010193 0.999994
5.0 0.30e-6 0.60e-6 0.695 0.695 5 0 3.48071E-06 0.0116024 0.0174036 2.1314E-05 4.53141E-07 6.12344 2206820 47.0361 46917.6 0.00876913 25.045 15926.1 0.999994 -0.000100796 0.999994
5.0 0.30e-6 0.60e-6 0.7 0.7 5 0 3.59216E-06 0.0119739 0.0179608 2.15099E-05 4.6295E-07 5.98802 2160060 46.4626 46490.2 0.00884823 25.0908 16095.6 0.999994 -9.97252E-05 0.999994
5.0 0.30e-6 0.60e-6 0.705 0.705 5 0 3.70455E-06 0.0123485 0.0185228 2.1698E-05 4.7264E-07 5.85713 2115780 45.9082 46087.1 0.00892686 25.1373 16269.3 0.999994 -9.87154E-05 0.999994
5.0 0.30e-6 0.60e-6 0.71 0.71 5 0 3.81786E-06 0.0127262 0.0190893 2.18788E-05 4.82207E-07 5.73065 2.0738E+06 45.3723 45706.3 0.00900497 25.1843 16446.9 0.999994 -9.77626E-05 0.999994
5.0 0.30e-6 0.60e-6 0.715 0.715 5 0 3.93205E-06 0.0131068 0.0196602 2.20526E-05 4.91649E-07 5.60843 2033970 44.8544 45346.1 0.00908251 25.2317 16627.9 0.999994 -9.68633E-05 0.999994
5.0 0.30e-6 0.60e-6 0.72 0.72 5 0 4.04708E-06 0.0134903 0.0202354 2.22198E-05 5.00966E-07 5.49034 1996140 44.354 45004.9 0.00915944 25.2794 16811.9 0.999994 -9.60144E-05 0.999994
5.0 0.30e-6 0.60e-6 0.725 0.725 5 0 4.16291E-06 0.0138764 0.0208146 2.23808E-05 5.10156E-07 5.37624 1960190 43.8706 44681.1 0.00923571 25.3272 16998.5 0.999994 -9.52127E-05 0.999994
5.0 0.30e-6 0.60e-6 0.73 0.73 5 0 4.27953E-06 0.0142651 0.0213976 2.2536E-05 5.19218E-07 5.26601 1925970 43.4038 44373.4 0.00931128 25.375 17187.3 0.999994 -9.44553E-05 0.999994
5.0 0.30e-6 0.60e-6 0.735 0.735 5 0 4.39689E-06 0.0146563 0.0219844 2.26858E-05 5.28152E-07 5.15951 1.89339E+06 42.9531 44080.5 0.00938612 25.4228 17378 0.999994 -9.37394E-05 0.999994
5.0 0.30e-6 0.60e-6 0.74 0.74 5 0 4.51497E-06 0.0150499 0.0225748 2.28304E-05 5.36959E-07 5.05661 1862340 42.518 43801.2 0.00946019 25.4704 17570.3 0.999994 -9.30623E-05 0.999994
5.0 0.30e-6 0.60e-6 0.745 0.745 5 0 4.63374E-06 0.0154458 0.0231687 2.29703E-05 5.45639E-07 4.95719 1832710 42.098 43534.4 0.00953346 25.5179 17763.8 0.999994 -9.24216E-05 0.999994
5.0 0.30e-6 0.60e-6 0.75 0.75 5 0 4.75318E-06 0.0158439 0.0237659 2.31058E-05 5.54192E-07 4.86111 1804430 41.6928 43279.2 0.00960588 25.565 17958.1 0.999994 -9.18149E-05 0.999994
5.0 0.30e-6 0.60e-6 0.755 0.755 5 0 4.87328E-06 0.0162443 0.0243664 2.32371E-05 5.62619E-07 4.76827 1777400 41.3017 43034.6 0.00967744 25.6117 18153.1 0.999994 -9.12399E-05 0.999994
5.0 0.30e-6 0.60e-6 0.76 0.76 5 0 4.99399E-06 0.0166466 0.02497 2.33646E-05 5.7092E-07 4.67854 1751560 40.9245 42799.8 0.00974811 25.6581 18348.3 0.999994 -9.06947E-05 0.999994
5.0 0.30e-6 0.60e-6 0.765 0.765 5 0 5.11532E-06 0.0170511 0.0255766 2.34886E-05 5.79099E-07 4.59181 1726820 40.5606 42573.9 0.00981787 25.7039 18543.6 0.999994 -9.01772E-05 0.999994
5.0 0.30e-6 0.60e-6 0.77 0.77 5 0 5.23724E-06 0.0174575 0.0261862 2.36093E-05 5.87154E-07 4.50796 1703130 40.2096 42356.2 0.00988668 25.7492 18738.6 0.999994 -8.96856E-05 0.999994
5.0 0.30e-6 0.60e-6 0.775 0.775 5 0 5.35973E-06 0.0178658 0.0267986 2.37269E-05 5.95089E-07 4.42689 1680420 39.8712 42146.2 0.00995454 25.794 18933.2 0.999994 -8.92182E-05 0.999994
5.0 0.30e-6 0.60e-6 0.78 0.78 5 0 5.48278E-06 0.0182759 0.0274139 2.38418E-05 6.02905E-07 4.34849 1658640 39.5449 41943.1 0.0100214 25.8381 19127.1 0.999994 -8.87735E-05 0.999994
5.0 0.30e-6 0.60e-6 0.785 0.785 5 0 5.60637E-06 0.0186879 0.0280319 2.39541E-05 6.10602E-07 4.27266 1637730 39.2304 41746.4 0.0100873 25.8816 19320 0.999994 -8.83498E-05 0.999994
5.0 0.30e-6 0.60e-6 0.79 0.79 5 0 5.7305E-06 0.0191017 0.0286525 2.40641E-05 6.18184E-07 4.19931 1.61764E+06 38.9271 41555.6 0.0101522 25.9244 19511.9 0.999994 -8.79459E-05 0.999994
5.0 0.30e-6 0.60e-6 0.795 0.795 5 0 5.85515E-06 0.0195172 0.0292757 2.4172E-05 6.25652E-07 4.12832 1598330 38.6349 41370.3 0.0102161 25.9665 19702.5 0.999994 -8.75605E-05 0.999994
5.0 0.30e-6 0.60e-6 0.8 0.8 5 0 5.98031E-06 0.0199344 0.0299015 2.42778E-05 6.33007E-07 4.05963 1579760 38.3532 41189.9 0.0102789 26.0079 19891.6 0.999994 -8.71922E-05 0.999994
5.0 0.30e-6 0.60e-6 0.805 0.805 5 0 6.10597E-06 0.0203532 0.0305298 2.43819E-05 6.40252E-07 3.99312 1561890 38.0817 41014 0.0103407 26.0485 20079 0.999994 -8.68401E-05 0.999994
5.0 0.30e-6 0.60e-6 0.81 0.81 5 0 6.23212E-06 0.0207737 0.0311606 2.44843E-05 6.47388E-07 3.92873 1544670 37.8202 40842.5 0.0104015 26.0884 20264.7 0.999994 -8.6503E-05 0.999994
5.0 0.30e-6 0.60e-6 0.815 0.815 5 0 6.35876E-06 0.0211959 0.0317938 2.45853E-05 6.54418E-07 3.86636 1528070 37.5681 40674.7 0.0104613 26.1275 20448.5 0.999994 -8.618E-05 0.999994
5.0 0.30e-6 0.60e-6 0.82 0.82 5 0 6.48587E-06 0.0216196 0.0324294 2.46849E-05 6.61344E-07 3.80595 1512070 37.3253 40510.6 0.01052 26.1659 20630.3 0.999994 -8.58702E-05 0.999994
5.0 0.30e-6 0.60e-6 0.825 0.825 5 0 6.61346E-06 0.0220449 0.0330673 2.47833E-05 6.68167E-07 3.7474 1.49663E+06 37.0915 40349.8 0.0105776 26.2034 20809.9 0.999994 -8.55727E-05 0.999994
5.0 0.30e-6 0.60e-6 0.83 0.83 5 0 6.74151E-06 0.0224717 0.0337075 2.48806E-05 6.74889E-07 3.69065 1.48172E+06 36.8661 40192 0.0106343 26.2402 20987.3 0.999994 -8.52867E-05 0.999994
5.0 0.30e-6 0.60e-6 0.835 0.835 5 0 6.87002E-06 0.0229001 0.0343501 2.49769E-05 6.81513E-07 3.63563 1467320 36.6491 40037 0.0106899 26.2762 21162.3 0.999994 -8.50115E-05 0.999994
5.0 0.30e-6 0.60e-6 0.84 0.84 5 0 6.99898E-06 0.0233299 0.0349949 2.50723E-05 6.88041E-07 3.58227 1453400 36.4401 39884.7 0.0107444 26.3114 21335 0.999994 -8.47465E-05 0.999994
5.0 0.30e-6 0.60e-6 0.845 0.845 5 0 7.1284E-06 0.0237613 0.035642 2.51669E-05 6.94473E-07 3.53051 1439940 36.2388 39734.8 0.010798 26.3458 21505.2 0.999994 -8.4491E-05 0.999994
5.0 0.30e-6 0.60e-6 0.85 0.85 5 0 7.25826E-06 0.0241942 0.0362913 2.52608E-05 7.00813E-07 3.48028 1426910 36.045 39587.1 0.0108505 26.3795 21672.8 0.999994 -8.42443E-05 0.999994
5.0 0.30e-6 0.60e-6 0.855 0.855 5 0 7.38857E-06 0.0246286 0.0369428 2.5354E-05 7.07062E-07 3.43152 1414300 35.8583 39441.5 0.0109021 26.4123 21837.9 0.999994 -8.40061E-05 0.999994
5.0 0.30e-6 0.60e-6 0.86 0.86 5 0 7.51931E-06 0.0250644 0.0375966 2.54467E-05 7.13222E-07 3.38418 1402090 35.6785 39297.8 0.0109526 26.4444 22000.3 0.999994 -8.37757E-05 0.999994
5.0 0.30e-6 0.60e-6 0.865 0.865 5 0 7.6505E-06 0.0255017 0.0382525 2.55389E-05 7.19295E-07 3.3382 1390250 35.5054 39156 0.0110022 26.4758 22160.1 0.999994 -8.35527E-05 0.999994
5.0 0.30e-6 0.60e-6 0.87 0.87 5 0 7.78212E-06 0.0259404 0.0389106 2.56306E-05 7.25283E-07 3.29353 1378770 35.3388 39015.9 0.0110508 26.5064 22317.2 0.999994 -8.33367E-05 0.999994
5.0 0.30e-6 0.60e-6 0.875 0.875 5 0 7.91417E-06 0.0263806 0.0395708 2.57219E-05 7.31187E-07 3.25011 1367640 35.1783 38877.4 0.0110984 26.5363 22471.6 0.999994 -8.31273E-05 0.999994
5.0 0.30e-6 0.60e-6 0.88 0.88 5 0 8.04665E-06 0.0268222 0.0402333 2.58129E-05 7.37009E-07 3.2079 1356830 35.0238 38740.3 0.0111451 26.5654 22623.2 0.999994 -8.2924E-05 0.999994
5.0 0.30e-6 0.60e-6 0.885 0.885 5 0 8.17957E-06 0.0272652 0.0408978 2.59035E-05 7.42752E-07 3.16686 1346340 34.8751 38604.8 0.0111909 26.5939 22772.2 0.999994 -8.27265E-05 0.999994
5.0 0.30e-6 0.60e-6 0.89 0.89 5 0 8.31291E-06 0.0277097 0.0415646 2.59939E-05 7.48416E-07 3.12693 1336160 34.7319 38470.5 0.0112357 26.6216 22918.4 0.999994 -8.25346E-05 0.999994
5.0 0.30e-6 0.60e-6 0.895 0.895 5 0 8.44668E-06 0.0281556 0.0422334 2.60841E-05 7.54003E-07 3.08809 1326250 34.5941 38337.6 0.0112797 26.6487 23061.9 0.999994 -8.23478E-05 0.999994
5.0 0.30e-6 0.60e-6 0.9 0.9 5 0 8.58088E-06 0.0286029 0.0429044 2.6174E-05 7.59516E-07 3.05027 1316630 34.4615 38205.8 0.0113227 26.675 23202.7 0.999994 -8.2166E-05 0.999994
5.0 0.30e-6 0.60e-6 0.905 0.905 5 0 8.7155E-06 0.0290517 0.0435775 2.62638E-05 7.64955E-07 3.01345 1307270 34.3338 38075.3 0.0113649 26.7008 23340.8 0.999994 -8.19888E-05 0.999994
5.0 0.30e-6 0.60e-6 0.91 0.91 5 0 8.85055E-06 0.0295018 0.0442528 2.63534E-05 7.70322E-07 2.97759 1298160 34.2109 37945.8 0.0114063 26.7258 23476.3 0.999994 -8.18161E-05 0.999994
5.0 0.30e-6 0.60e-6 0.915 0.915 5 0 8.98602E-06 0.0299534 0.0449301 2.64428E-05 7.75618E-07 2.94266 1289290 34.0926 37817.5 0.0114468 26.7503 23609 0.999994 -8.16475E-05 0.999994
5.0 0.30e-6 0.60e-6 0.92 0.92 5 0 9.12192E-06 0.0304064 0.0456096 2.65321E-05 7.80846E-07 2.90861 1.28066E+06 33.9787 37690.2 0.0114865 26.7741 23739.2 0.999994 -8.14829E-05 0.999994
5.0 0.30e-6 0.60e-6 0.925 0.925 5 0 9.25824E-06 0.0308608 0.0462912 2.66213E-05 7.86006E-07 2.87542 1272260 33.8691 37563.9 0.0115254 26.7973 23866.7 0.999994 -8.1322E-05 0.999994
5.0 0.30e-6 0.60e-6 0.93 0.93 5 0 9.39498E-06 0.0313166 0.0469749 2.67105E-05 7.911E-07 2.84306 1264060 33.7637 37438.5 0.0115635 26.82 23991.7 0.999994 -8.11648E-05 0.999994
5.0 0.30e-6 0.60e-6 0.935 0.935 5 0 9.53215E-06 0.0317738 0.0476607 2.67995E-05 7.96129E-07 2.81148 1256080 33.6622 37314.2 0.0116008 26.842 24114.1 0.999994 -8.10109E-05 0.999994
5.0 0.30e-6 0.60e-6 0.94 0.94 5 0 9.66973E-06 0.0322324 0.0483487 2.68884E-05 8.01096E-07 2.78068 1248290 33.5646 37190.7 0.0116374 26.8635 24234.1 0.999994 -8.08603E-05 0.999994
5.0 0.30e-6 0.60e-6 0.945 0.945 5 0 9.80774E-06 0.0326925 0.0490387 2.69773E-05 8.06E-07 2.75061 1240700 33.4706 37068.2 0.0116732 26.8845 24351.5 0.999994 -8.07128E-05 0.999994
5.0 0.30e-6 0.60e-6 0.95 0.95 5 0 9.94617E-06 0.0331539 0.0497309 2.70661E-05 8.10843E-07 2.72126 1233280 33.3802 36946.6 0.0117084 26.9049 24466.6 0.999994 -8.05683E-05 0.999994
5.0 0.30e-6 0.60e-6 0.955 0.955 5 0 1.0085E-05 0.0336167 0.0504251 2.71548E-05 8.15627E-07 2.69259 1226050 33.2932 36825.8 0.0117428 26.9248 24579.2 0.999994 -8.04266E-05 0.999995
5.0 0.30e-6 0.60e-6 0.96 0.96 5 0 1.02243E-05 0.034081 0.0511215 2.72435E-05 8.20352E-07 2.66459 1218990 33.2095 36706 0.0117766 26.9442 24689.6 0.999995 -8.02876E-05 0.999995
5.0 0.30e-6 0.60e-6 0.965 0.965 5 0 1.0364E-05 0.0345466 0.0518199 2.73321E-05 8.25021E-07 2.63722 1212090 33.129 36587 0.0118097 26.9631 24797.6 0.999995 -8.01512E-05 0.999995
5.0 0.30e-6 0.60e-6 0.97 0.97 5 0 1.05041E-05 0.0350137 0.0525205 2.74207E-05 8.29633E-07 2.61048 1205350 33.0516 36468.8 0.0118421 26.9816 24903.4 0.999995 -8.00173E-05 0.999995
5.0 0.30e-6 0.60e-6 0.975 0.975 5 0 1.06446E-05 0.0354821 0.0532232 2.75092E-05 8.34191E-07 2.58432 1198770 32.9771 36351.5 0.0118739 26.9996 25006.9 0.999995 -7.98858E-05 0.999995
5.0 0.30e-6 0.60e-6 0.98 0.98 5 0 1.07856E-05 0.035952 0.053928 2.75976E-05 8.38695E-07 2.55875 1192330 32.9054 36235 0.0119051 27.0171 25108.3 0.999995 -7.97566E-05 0.999995
5.0 0.30e-6 0.60e-6 0.985 0.985 5 0 1.0927E-05 0.0364232 0.0546348 2.7686E-05 8.43147E-07 2.53373 1.18603E+06 32.8365 36119.3 0.0119357 27.0342 25207.6 0.999995 -7.96295E-05 0.999995
5.0 0.30e-6 0.60e-6 0.99 0.99 5 0 1.10688E-05 0.0368959 0.0553438 2.77743E-05 8.47547E-07 2.50925 1179880 32.7702 36004.5 0.0119656 27.0509 25304.8 0.999995 -7.95046E-05 0.999995
5.0 0.30e-6 0.60e-6 0.995 0.995 5 0 1.1211E-05 0.0373699 0.0560549 2.78625E-05 8.51896E-07 2.48529 1173850 32.7065 35890.5 0.0119951 27.0672 25400 0.999995 -7.93817E-05 0.999995
5.0 0.30e-6 0.60e-6 1 1 5 0 1.13536E-05 0.0378454 0.056768 2.79507E-05 8.56196E-07 2.46183 1167960 32.6452 35777.3 0.0120239 27.083 25493.2 0.999995 -7.92608E-05 0.999995
5.0 0.30e-6 0.60e-6 1.005 1.005 5 0 1.14967E-05 0.0383222 0.0574833 2.80388E-05 8.60447E-07 2.43886 1162190 32.5863 35664.9 0.0120523 27.0985 25584.4 0.999995 -7.91417E-05 0.999995
5.0 0.30e-6 0.60e-6 1.01 1.01 5 0 1.16401E-05 0.0388004 0.0582007 2.81268E-05 8.64651E-07 2.41636 1.15654E+06 32.5296 35553.3 0.0120801 27.1137 25673.8 0.999995 -7.90245E-05 0.999995
5.0 0.30e-6 0.60e-6 1.015 1.015 5 0 1.1784E-05 0.0392801 0.0589201 2.82147E-05 8.68808E-07 2.39432 1151000 32.4752 35442.5 0.0121074 27.1284 25761.3 0.999995 -7.89091E-05 0.999995
5.0 0.30e-6 0.60e-6 1.02 1.02 5 0 1.19283E-05 0.0397611 0.0596417 2.83025E-05 8.72919E-07 2.37271 1145580 32.4228 35332.6 0.0121342 27.1428 25847.1 0.999995 -7.87953E-05 0.999995
5.0 0.30e-6 0.60e-6 1.025 1.025 5 0 1.20731E-05 0.0402435 0.0603653 2.83902E-05 8.76985E-07 2.35153 1.14027E+06 32.3725 35223.4 0.0121605 27.1569 25931 0.999995 -7.86832E-05 0.999995
5.0 0.30e-6 0.60e-6 1.03 1.03 5 0 1.22182E-05 0.0407273 0.061091 2.84778E-05 8.81007E-07 2.33077 1135060 32.3242 35115 0.0121863 27.1706 26013.3 0.999995 -7.85727E-05 0.999995
5.0 0.30e-6 0.60e-6 1.035 1.035 5 0 1.23638E-05 0.0412125 0.0618188 2.85653E-05 8.84986E-07 2.31041 1129960 32.2777 35007.5 0.0122117 27.184 26093.9 0.999995 -7.84638E-05 0.999995
5.0 0.30e-6 0.60e-6 1.04 1.04 5 0 1.25097E-05 0.0416991 0.0625487 2.86527E-05 8.88923E-07 2.29043 1124960 32.2331 34900.7 0.0122366 27.1971 26172.9 0.999995 -7.83563E-05 0.999995
5.0 0.30e-6 0.60e-6 1.045 1.045 5 0 1.26561E-05 0.0421871 0.0632806 2.874E-05 8.92818E-07 2.27084 1120050 32.1902 34794.7 0.0122611 27.2099 26250.3 0.999995 -7.82503E-05 0.999995
5.0 0.30e-6 0.60e-6 1.05 1.05 5 0 1.28029E-05 0.0426764 0.0640147 2.88271E-05 8.96672E-07 2.2516 1115230 32.149 34689.5 0.0122852 27.2224 26326.1 0.999995 -7.81457E-05 0.999995
5.0 0.30e-6 0.60e-6 1.055 1.055 5 0 1.29502E-05 0.0431672 0.0647508 2.89142E-05 9.00487E-07 2.23273 1110510 32.1095 34585.1 0.0123088 27.2346 26400.5 0.999995 -7.80425E-05 0.999995
5.0 0.30e-6 0.60e-6 1.06 1.06 5 0 1.30978E-05 0.0436593 0.0654889 2.9001E-05 9.04262E-07 2.21419 1105870 32.0715 34481.5 0.0123321 27.2466 26473.3 0.999995 -7.79406E-05 0.999995
5.0 0.30e-6 0.60e-6 1.065 1.065 5 0 1.32458E-05 0.0441528 0.0662292 2.90878E-05 9.07998E-07 2.19599 1101320 32.0351 34378.7 0.012355 27.2583 26544.8 0.999995 -7.784E-05 0.999995
5.0 0.30e-6 0.60e-6 1.07 1.07 5 0 1.33943E-05 0.0446477 0.0669715 2.91743E-05 9.11696E-07 2.17812 1096860 32.0001 34276.7 0.0123775 27.2697 26614.9 0.999995 -7.77407E-05 0.999995
