VDS_set_V W_m L_m VBIAS_set_V VGS_actual_V VDS_actual_V VBS_actual_V ID_A JD_mA_per_um Pdc_mW gm_S gds_S gm_ID_1_per_V ro_Ohm gmro inv_gm_Ohm NFmin_dB NF_dB Rn_Ohm SOpt_real SOpt_imag SOpt_mag
5.0 50e-6 0.60e-6 2.115 2.115 5 0 0.00470064 0.0940128 23.5032 0.00554516 2.14598E-05 1.17966 46598.7 258.397 180.337 0.416024 3.20086 53.8856 0.908273 0.117445 0.915835
5.0 50e-6 0.60e-6 2.12 2.12 5 0 0.0047283 0.0945659 23.6415 0.0055523 2.14872E-05 1.17427 46539.4 258.401 180.105 0.416268 3.20338 53.946 0.908305 0.117496 0.915873
5.0 50e-6 0.60e-6 2.125 2.125 5 0 0.00475599 0.0951197 23.7799 0.00555939 2.15144E-05 1.16893 46480.5 258.403 179.876 0.416515 3.20593 54.0068 0.908337 0.117547 0.915911
5.0 50e-6 0.60e-6 2.13 2.13 5 0 0.00478371 0.0956742 23.9185 0.00556642 2.15415E-05 1.16362 46422 258.404 179.649 0.416764 3.20849 54.0681 0.90837 0.117598 0.91595
5.0 50e-6 0.60e-6 2.135 2.135 5 0 0.00481147 0.0962294 24.0573 0.0055734 2.15686E-05 1.15836 46363.8 258.404 179.424 0.417014 3.21108 54.1299 0.908402 0.117649 0.915989
5.0 50e-6 0.60e-6 2.14 2.14 5 0 0.00483926 0.0967852 24.1963 0.00558032 2.15955E-05 1.15314 46305.9 258.402 179.201 0.417267 3.21368 54.1921 0.908435 0.1177 0.916028
5.0 50e-6 0.60e-6 2.145 2.145 5 0 0.00486709 0.0973417 24.3354 0.00558719 2.16224E-05 1.14795 46248.4 258.399 178.981 0.417522 3.2163 54.2548 0.908468 0.117752 0.916068
5.0 50e-6 0.60e-6 2.15 2.15 5 0 0.00489495 0.0978989 24.4747 0.00559401 2.16491E-05 1.14281 46191.3 258.394 178.763 0.417779 3.21893 54.318 0.908502 0.117803 0.916108
5.0 50e-6 0.60e-6 2.155 2.155 5 0 0.00492284 0.0984568 24.6142 0.00560077 2.16758E-05 1.13771 46134.4 258.389 178.547 0.418039 3.22158 54.3815 0.908536 0.117854 0.916148
5.0 50e-6 0.60e-6 2.16 2.16 5 0 0.00495076 0.0990153 24.7538 0.00560748 2.17024E-05 1.13265 46077.9 258.381 178.333 0.4183 3.22425 54.4456 0.90857 0.117906 0.916188
5.0 50e-6 0.60e-6 2.165 2.165 5 0 0.00497872 0.0995744 24.8936 0.00561414 2.17289E-05 1.12763 46021.7 258.373 178.122 0.418563 3.22694 54.51 0.908604 0.117957 0.916229
5.0 50e-6 0.60e-6 2.17 2.17 5 0 0.00500671 0.100134 25.0336 0.00562075 2.17553E-05 1.12264 45965.9 258.363 177.912 0.418828 3.22964 54.5749 0.908638 0.118009 0.916269
5.0 50e-6 0.60e-6 2.175 2.175 5 0 0.00503473 0.100695 25.1737 0.0056273 2.17816E-05 1.1177 45910.3 258.351 177.705 0.419095 3.23236 54.6403 0.908673 0.11806 0.91631
5.0 50e-6 0.60e-6 2.18 2.18 5 0 0.00506279 0.101256 25.3139 0.00563381 2.18079E-05 1.11279 45855 258.338 177.5 0.419364 3.2351 54.7061 0.908708 0.118112 0.916352
5.0 50e-6 0.60e-6 2.185 2.185 5 0 0.00509087 0.101817 25.4544 0.00564026 2.18341E-05 1.10792 45800 258.324 177.297 0.419635 3.23785 54.7723 0.908743 0.118164 0.916393
5.0 50e-6 0.60e-6 2.19 2.19 5 0 0.00511899 0.10238 25.5949 0.00564666 2.18602E-05 1.10308 45745.3 258.308 177.096 0.419908 3.24062 54.8389 0.908778 0.118216 0.916435
5.0 50e-6 0.60e-6 2.195 2.195 5 0 0.00514714 0.102943 25.7357 0.00565301 2.18862E-05 1.09828 45690.8 258.291 176.897 0.420183 3.24341 54.906 0.908814 0.118267 0.916477
5.0 50e-6 0.60e-6 2.2 2.2 5 0 0.00517531 0.103506 25.8766 0.00565931 2.19122E-05 1.09352 45636.6 258.272 176.7 0.420459 3.24621 54.9735 0.90885 0.118319 0.916519
5.0 50e-6 0.60e-6 2.205 2.205 5 0 0.00520352 0.10407 26.0176 0.00566557 2.19381E-05 1.08879 45582.7 258.252 176.505 0.420738 3.24903 55.0414 0.908886 0.118371 0.916562
5.0 50e-6 0.60e-6 2.21 2.21 5 0 0.00523176 0.104635 26.1588 0.00567177 2.1964E-05 1.0841 45529.1 258.23 176.312 0.421019 3.25187 55.1098 0.908922 0.118423 0.916604
5.0 50e-6 0.60e-6 2.215 2.215 5 0 0.00526003 0.105201 26.3002 0.00567792 2.19898E-05 1.07945 45475.7 258.207 176.121 0.421301 3.25472 55.1785 0.908959 0.118476 0.916647
5.0 50e-6 0.60e-6 2.22 2.22 5 0 0.00528833 0.105767 26.4417 0.00568402 2.20155E-05 1.07482 45422.5 258.183 175.932 0.421585 3.25758 55.2477 0.908995 0.118528 0.91669
5.0 50e-6 0.60e-6 2.225 2.225 5 0 0.00531666 0.106333 26.5833 0.00569007 2.20412E-05 1.07023 45369.6 258.157 175.745 0.421871 3.26046 55.3173 0.909032 0.11858 0.916734
5.0 50e-6 0.60e-6 2.23 2.23 5 0 0.00534502 0.1069 26.7251 0.00569608 2.20668E-05 1.06568 45317 258.129 175.559 0.422159 3.26336 55.3873 0.909069 0.118632 0.916777
5.0 50e-6 0.60e-6 2.235 2.235 5 0 0.00537341 0.107468 26.867 0.00570204 2.20924E-05 1.06116 45264.5 258.1 175.376 0.422448 3.26627 55.4578 0.909106 0.118685 0.916821
5.0 50e-6 0.60e-6 2.24 2.24 5 0 0.00540182 0.108036 27.0091 0.00570794 2.21179E-05 1.05667 45212.3 258.069 175.194 0.42274 3.2692 55.5286 0.909144 0.118737 0.916865
5.0 50e-6 0.60e-6 2.245 2.245 5 0 0.00543027 0.108605 27.1513 0.00571381 2.21433E-05 1.05221 45160.3 258.037 175.015 0.423033 3.27214 55.5999 0.909182 0.11879 0.916909
5.0 50e-6 0.60e-6 2.25 2.25 5 0 0.00545874 0.109175 27.2937 0.00571962 2.21688E-05 1.04779 45108.5 258.004 174.837 0.423328 3.2751 55.6715 0.90922 0.118842 0.916953
5.0 50e-6 0.60e-6 2.255 2.255 5 0 0.00548724 0.109745 27.4362 0.00572538 2.21941E-05 1.0434 45057 257.968 174.661 0.423624 3.27807 55.7436 0.909258 0.118895 0.916998
5.0 50e-6 0.60e-6 2.26 2.26 5 0 0.00551577 0.110315 27.5789 0.0057311 2.22195E-05 1.03904 45005.6 257.932 174.486 0.423923 3.28106 55.8161 0.909296 0.118948 0.917043
5.0 50e-6 0.60e-6 2.265 2.265 5 0 0.00554433 0.110887 27.7217 0.00573678 2.22448E-05 1.03471 44954.4 257.893 174.314 0.424223 3.28406 55.889 0.909334 0.119001 0.917088
5.0 50e-6 0.60e-6 2.27 2.27 5 0 0.00557292 0.111458 27.8646 0.0057424 2.227E-05 1.03041 44903.5 257.854 174.143 0.424525 3.28708 55.9623 0.909373 0.119053 0.917133
5.0 50e-6 0.60e-6 2.275 2.275 5 0 0.00560153 0.112031 28.0076 0.00574798 2.22952E-05 1.02614 44852.7 257.812 173.974 0.424828 3.29011 56.0359 0.909412 0.119106 0.917178
5.0 50e-6 0.60e-6 2.28 2.28 5 0 0.00563017 0.112603 28.1508 0.00575351 2.23204E-05 1.02191 44802.1 257.769 173.807 0.425134 3.29316 56.11 0.909451 0.119159 0.917224
5.0 50e-6 0.60e-6 2.285 2.285 5 0 0.00565884 0.113177 28.2942 0.005759 2.23455E-05 1.0177 44751.7 257.725 173.641 0.425441 3.29622 56.1845 0.90949 0.119212 0.917269
5.0 50e-6 0.60e-6 2.29 2.29 5 0 0.00568753 0.113751 28.4376 0.00576444 2.23707E-05 1.01352 44701.4 257.679 173.477 0.425749 3.29929 56.2594 0.909529 0.119265 0.917315
5.0 50e-6 0.60e-6 2.295 2.295 5 0 0.00571625 0.114325 28.5812 0.00576984 2.23957E-05 1.00938 44651.3 257.631 173.315 0.426059 3.30238 56.3346 0.909569 0.119318 0.917361
5.0 50e-6 0.60e-6 2.3 2.3 5 0 0.00574499 0.1149 28.725 0.00577519 2.24208E-05 1.00526 44601.4 257.582 173.154 0.426371 3.30548 56.4103 0.909608 0.119372 0.917408
5.0 50e-6 0.60e-6 2.305 2.305 5 0 0.00577376 0.115475 28.8688 0.0057805 2.24458E-05 1.00117 44551.7 257.531 172.995 0.426685 3.3086 56.4864 0.909648 0.119425 0.917454
5.0 50e-6 0.60e-6 2.31 2.31 5 0 0.00580256 0.116051 29.0128 0.00578576 2.24708E-05 0.997104 44502.1 257.479 172.838 0.427 3.31173 56.5628 0.909688 0.119478 0.917501
5.0 50e-6 0.60e-6 2.315 2.315 5 0 0.00583139 0.116628 29.1569 0.00579098 2.24958E-05 0.993071 44452.7 257.425 172.682 0.427317 3.31488 56.6396 0.909728 0.119532 0.917548
5.0 50e-6 0.60e-6 2.32 2.32 5 0 0.00586023 0.117205 29.3012 0.00579615 2.25208E-05 0.989065 44403.4 257.369 172.528 0.427635 3.31803 56.7169 0.909769 0.119585 0.917595
5.0 50e-6 0.60e-6 2.325 2.325 5 0 0.00588911 0.117782 29.4455 0.00580128 2.25457E-05 0.985087 44354.3 257.312 172.376 0.427955 3.3212 56.7945 0.909809 0.119638 0.917642
5.0 50e-6 0.60e-6 2.33 2.33 5 0 0.00591801 0.11836 29.59 0.00580637 2.25707E-05 0.981136 44305.3 257.253 172.225 0.428276 3.32439 56.8725 0.90985 0.119692 0.917689
5.0 50e-6 0.60e-6 2.335 2.335 5 0 0.00594693 0.118939 29.7346 0.00581141 2.25956E-05 0.977212 44256.4 257.192 172.075 0.4286 3.32759 56.9508 0.909891 0.119746 0.917736
5.0 50e-6 0.60e-6 2.34 2.34 5 0 0.00597588 0.119518 29.8794 0.00581641 2.26205E-05 0.973315 44207.7 257.13 171.927 0.428924 3.3308 57.0296 0.909932 0.119799 0.917784
5.0 50e-6 0.60e-6 2.345 2.345 5 0 0.00600485 0.120097 30.0242 0.00582137 2.26454E-05 0.969444 44159.1 257.066 171.781 0.42925 3.33403 57.1087 0.909973 0.119853 0.917832
5.0 50e-6 0.60e-6 2.35 2.35 5 0 0.00603384 0.120677 30.1692 0.00582628 2.26703E-05 0.9656 44110.6 257.001 171.636 0.429578 3.33727 57.1882 0.910014 0.119907 0.91788
5.0 50e-6 0.60e-6 2.355 2.355 5 0 0.00606286 0.121257 30.3143 0.00583115 2.26952E-05 0.961782 44062.2 256.934 171.493 0.429908 3.34052 57.2681 0.910055 0.119961 0.917928
5.0 50e-6 0.60e-6 2.36 2.36 5 0 0.00609191 0.121838 30.4595 0.00583598 2.272E-05 0.957989 44014 256.865 171.351 0.430238 3.34378 57.3484 0.910097 0.120014 0.917976
5.0 50e-6 0.60e-6 2.365 2.365 5 0 0.00612098 0.12242 30.6049 0.00584077 2.27449E-05 0.954222 43965.9 256.795 171.21 0.430571 3.34706 57.4291 0.910139 0.120068 0.918024
5.0 50e-6 0.60e-6 2.37 2.37 5 0 0.00615007 0.123001 30.7503 0.00584551 2.27698E-05 0.95048 43917.9 256.722 171.071 0.430905 3.35035 57.5101 0.91018 0.120122 0.918073
5.0 50e-6 0.60e-6 2.375 2.375 5 0 0.00617918 0.123584 30.8959 0.00585022 2.27946E-05 0.946763 43869.9 256.649 170.934 0.43124 3.35365 57.5915 0.910222 0.120176 0.918122
5.0 50e-6 0.60e-6 2.38 2.38 5 0 0.00620832 0.124166 31.0416 0.00585488 2.28195E-05 0.943071 43822.1 256.573 170.798 0.431577 3.35697 57.6733 0.910265 0.12023 0.91817
5.0 50e-6 0.60e-6 2.385 2.385 5 0 0.00623748 0.12475 31.1874 0.0058595 2.28444E-05 0.939403 43774.4 256.496 170.663 0.431915 3.3603 57.7554 0.910307 0.120285 0.918219
5.0 50e-6 0.60e-6 2.39 2.39 5 0 0.00626666 0.125333 31.3333 0.00586408 2.28693E-05 0.935759 43726.8 256.418 170.53 0.432255 3.36364 57.8379 0.910349 0.120339 0.918269
5.0 50e-6 0.60e-6 2.395 2.395 5 0 0.00629586 0.125917 31.4793 0.00586862 2.28942E-05 0.93214 43679.3 256.337 170.398 0.432596 3.367 57.9208 0.910392 0.120393 0.918318
5.0 50e-6 0.60e-6 2.4 2.4 5 0 0.00632509 0.126502 31.6254 0.00587312 2.2919E-05 0.928544 43631.8 256.255 170.267 0.432939 3.37036 58.0041 0.910434 0.120447 0.918367
5.0 50e-6 0.60e-6 2.405 2.405 5 0 0.00635433 0.127087 31.7717 0.00587758 2.2944E-05 0.924972 43584.5 256.171 170.138 0.433283 3.37374 58.0877 0.910477 0.120502 0.918417
5.0 50e-6 0.60e-6 2.41 2.41 5 0 0.0063836 0.127672 31.918 0.005882 2.29689E-05 0.921423 43537.2 256.086 170.01 0.433628 3.37713 58.1717 0.91052 0.120556 0.918466
5.0 50e-6 0.60e-6 2.415 2.415 5 0 0.0064129 0.128258 32.0645 0.00588638 2.29938E-05 0.917897 43490 255.998 169.884 0.433975 3.38054 58.2561 0.910563 0.12061 0.918516
5.0 50e-6 0.60e-6 2.42 2.42 5 0 0.00644221 0.128844 32.211 0.00589072 2.30187E-05 0.914394 43442.9 255.91 169.759 0.434324 3.38395 58.3408 0.910606 0.120665 0.918566
5.0 50e-6 0.60e-6 2.425 2.425 5 0 0.00647154 0.129431 32.3577 0.00589501 2.30437E-05 0.910914 43395.8 255.819 169.635 0.434674 3.38738 58.4259 0.91065 0.120719 0.918616
5.0 50e-6 0.60e-6 2.43 2.43 5 0 0.0065009 0.130018 32.5045 0.00589928 2.30687E-05 0.907456 43348.8 255.727 169.512 0.435025 3.39082 58.5114 0.910693 0.120774 0.918666
5.0 50e-6 0.60e-6 2.435 2.435 5 0 0.00653027 0.130605 32.6514 0.0059035 2.30937E-05 0.90402 43301.9 255.633 169.391 0.435377 3.39427 58.5972 0.910736 0.120829 0.918717
5.0 50e-6 0.60e-6 2.44 2.44 5 0 0.00655967 0.131193 32.7983 0.00590768 2.31187E-05 0.900607 43255 255.537 169.271 0.435732 3.39774 58.6834 0.91078 0.120883 0.918767
5.0 50e-6 0.60e-6 2.445 2.445 5 0 0.00658908 0.131782 32.9454 0.00591182 2.31437E-05 0.897215 43208.2 255.439 169.153 0.436087 3.40121 58.77 0.910824 0.120938 0.918818
5.0 50e-6 0.60e-6 2.45 2.45 5 0 0.00661852 0.13237 33.0926 0.00591593 2.31688E-05 0.893845 43161.5 255.34 169.035 0.436444 3.4047 58.8569 0.910868 0.120993 0.918868
5.0 50e-6 0.60e-6 2.455 2.455 5 0 0.00664798 0.13296 33.2399 0.00591999 2.31939E-05 0.890496 43114.8 255.239 168.919 0.436802 3.4082 58.9441 0.910912 0.121048 0.918919
5.0 50e-6 0.60e-6 2.46 2.46 5 0 0.00667745 0.133549 33.3873 0.00592402 2.3219E-05 0.887168 43068.1 255.137 168.804 0.437161 3.41171 59.0318 0.910956 0.121103 0.91897
5.0 50e-6 0.60e-6 2.465 2.465 5 0 0.00670695 0.134139 33.5347 0.00592801 2.32442E-05 0.883862 43021.5 255.032 168.691 0.437522 3.41524 59.1198 0.911 0.121158 0.919021
5.0 50e-6 0.60e-6 2.47 2.47 5 0 0.00673646 0.134729 33.6823 0.00593197 2.32694E-05 0.880576 42975 254.926 168.578 0.437884 3.41877 59.2081 0.911044 0.121212 0.919072
5.0 50e-6 0.60e-6 2.475 2.475 5 0 0.006766 0.13532 33.83 0.00593588 2.32946E-05 0.877311 42928.5 254.818 168.467 0.438248 3.42232 59.2968 0.911089 0.121267 0.919124
5.0 50e-6 0.60e-6 2.48 2.48 5 0 0.00679555 0.135911 33.9778 0.00593976 2.33198E-05 0.874066 42882 254.709 168.357 0.438613 3.42587 59.3859 0.911133 0.121323 0.919175
5.0 50e-6 0.60e-6 2.485 2.485 5 0 0.00682512 0.136502 34.1256 0.0059436 2.33451E-05 0.870841 42835.5 254.597 168.248 0.438979 3.42944 59.4753 0.911178 0.121378 0.919226
5.0 50e-6 0.60e-6 2.49 2.49 5 0 0.00685471 0.137094 34.2736 0.0059474 2.33704E-05 0.867637 42789.1 254.484 168.141 0.439347 3.43302 59.5651 0.911222 0.121433 0.919278
5.0 50e-6 0.60e-6 2.495 2.495 5 0 0.00688432 0.137686 34.4216 0.00595117 2.33958E-05 0.864452 42742.7 254.369 168.034 0.439715 3.43661 59.6552 0.911267 0.121488 0.91933
5.0 50e-6 0.60e-6 2.5 2.5 5 0 0.00691395 0.138279 34.5698 0.0059549 2.34212E-05 0.861288 42696.4 254.253 167.929 0.440085 3.44022 59.7457 0.911312 0.121543 0.919382
5.0 50e-6 0.70e-6 0.5 0.5 5 0 3.8058E-09 7.61159E-08 1.9029E-05 9.21836E-08 2.22621E-10 24.2219 4.49193E+09 414.082 10847900 30.529 75.9732 1.97511E+09 0.99678 0.080011 0.999986
5.0 50e-6 0.70e-6 0.505 0.505 5 0 4.30341E-09 8.60681E-08 2.1517E-05 1.0417E-07 2.5176E-10 24.2065 3.97204E+09 413.769 9599660 30.001 74.9166 1.54856E+09 0.996766 0.0801551 0.999984
5.0 50e-6 0.70e-6 0.51 0.51 5 0 4.86568E-09 9.73136E-08 2.43284E-05 1.17698E-07 2.84682E-10 24.1895 3.51269E+09 413.438 8496310 29.4738 73.8614 1.2145E+09 0.996752 0.0803037 0.999982
5.0 50e-6 0.70e-6 0.515 0.515 5 0 5.50092E-09 1.10018E-07 2.75046E-05 1.32962E-07 3.21873E-10 24.1708 3.10681E+09 413.088 7520950 28.9472 72.8076 9.52829E+08 0.996737 0.0804571 0.999979
5.0 50e-6 0.70e-6 0.52 0.52 5 0 6.21848E-09 1.2437E-07 3.10924E-05 1.5018E-07 3.63881E-10 24.1506 2.74815E+09 412.718 6658680 28.4216 71.7553 7.47798E+08 0.996722 0.0806153 0.999977
5.0 50e-6 0.70e-6 0.525 0.525 5 0 7.02889E-09 1.40578E-07 3.51445E-05 1.69598E-07 4.11319E-10 24.1287 2.4312E+09 412.327 5896300 27.8968 70.7047 5.87106E+08 0.996706 0.0807785 0.999974
5.0 50e-6 0.70e-6 0.53 0.53 5 0 7.944E-09 1.5888E-07 3.972E-05 1.91491E-07 4.64879E-10 24.1051 2.1511E+09 411.915 5222180 27.3729 69.6558 4.61128E+08 0.996689 0.0809469 0.99997
5.0 50e-6 0.70e-6 0.535 0.535 5 0 8.97713E-09 1.79543E-07 4.48857E-05 2.16167E-07 5.2534E-10 24.0797 1903530000 411.48 4626050 26.85 68.6087 3.62335E+08 0.996671 0.0811204 0.999967
5.0 50e-6 0.70e-6 0.54 0.54 5 0 1.01433E-08 2.02866E-07 5.07164E-05 2.43973E-07 5.93576E-10 24.0526 1684700000 411.022 4098820 26.3282 67.5636 2.84836E+08 0.996652 0.0812993 0.999962
5.0 50e-6 0.70e-6 0.545 0.545 5 0 1.14593E-08 2.29186E-07 5.72964E-05 2.75294E-07 6.70569E-10 24.0237 1491270000 410.538 3632480 25.8075 66.5206 2.24019E+08 0.996632 0.0814836 0.999958
5.0 50e-6 0.70e-6 0.55 0.55 5 0 1.29441E-08 2.58881E-07 6.47203E-05 3.10565E-07 7.57421E-10 23.9929 1320270000 410.03 3.21994E+06 25.288 65.4797 1.76276E+08 0.996611 0.0816735 0.999952
5.0 50e-6 0.70e-6 0.555 0.555 5 0 1.46189E-08 2.92377E-07 7.30943E-05 3.50269E-07 8.55369E-10 23.9601 1169090000 409.495 2854950 24.7698 64.4412 1.38783E+08 0.996589 0.0818691 0.999946
5.0 50e-6 0.70e-6 0.56 0.56 5 0 1.65075E-08 3.3015E-07 8.25376E-05 3.94947E-07 9.65802E-10 23.9253 1035410000 408.932 2531980 24.253 63.4051 1.09326E+08 0.996566 0.0820706 0.999939
5.0 50e-6 0.70e-6 0.565 0.565 5 0 1.86368E-08 3.72736E-07 9.3184E-05 4.45204E-07 1.09028E-09 23.8884 9.172E+08 408.341 2246160 23.7376 62.3717 8.61738E+07 0.996541 0.0822779 0.999932
5.0 50e-6 0.70e-6 0.57 0.57 5 0 2.10367E-08 4.20734E-07 0.000105183 5.01711E-07 1.23053E-09 23.8494 812658000 407.72 1.99318E+06 23.2239 61.3411 6.79677E+07 0.996515 0.0824914 0.999923
5.0 50e-6 0.70e-6 0.575 0.575 5 0 2.37408E-08 4.74815E-07 0.000118704 5.65222E-07 1.38852E-09 23.8081 720194000 407.069 1769220 22.7117 60.3134 5.36443E+07 0.996487 0.082711 0.999913
5.0 50e-6 0.70e-6 0.58 0.58 5 0 2.67866E-08 5.35733E-07 0.000133933 6.3657E-07 1.56641E-09 23.7645 638401000 406.387 1570920 22.2014 59.2888 4.23697E+07 0.996457 0.0829369 0.999903
5.0 50e-6 0.70e-6 0.585 0.585 5 0 3.02164E-08 6.04329E-07 0.000151082 7.16687E-07 1.76666E-09 23.7184 566040000 405.673 1395310 21.6929 58.2675 3.34901E+07 0.996426 0.0831692 0.99989
5.0 50e-6 0.70e-6 0.59 0.59 5 0 3.40772E-08 6.81544E-07 0.000170386 8.06606E-07 1.99198E-09 23.6699 502013000 404.927 1239760 21.1864 57.2497 2.64927E+07 0.996392 0.0834079 0.999877
5.0 50e-6 0.70e-6 0.595 0.595 5 0 3.84216E-08 7.68432E-07 0.000192108 9.07475E-07 2.24541E-09 23.6189 445354000 404.147 1101960 20.6821 56.2356 2.09751E+07 0.996356 0.0836533 0.999862
5.0 50e-6 0.70e-6 0.6 0.6 5 0 4.33083E-08 8.66165E-07 0.000216541 1.02057E-06 2.53032E-09 23.5652 3.95206E+08 403.334 979848 20.1801 55.2254 1.66216E+07 0.996318 0.0839054 0.999845
5.0 50e-6 0.70e-6 0.605 0.605 5 0 4.88028E-08 9.76057E-07 0.000244014 1.14729E-06 2.85051E-09 23.5087 350815000 402.487 871617 19.6805 54.2193 1.31842E+07 0.996277 0.0841642 0.999825
5.0 50e-6 0.70e-6 0.61 0.61 5 0 5.49784E-08 1.09957E-06 0.000274892 1.28921E-06 3.21014E-09 23.4495 311513000 401.607 775667 19.1835 53.2176 1.04682E+07 0.996233 0.0844299 0.999804
5.0 50e-6 0.70e-6 0.615 0.615 5 0 6.19163E-08 1.23833E-06 0.000309581 1.44806E-06 3.61389E-09 23.3873 276710000 400.692 690581 18.6893 52.2206 8.32049E+06 0.996186 0.0847026 0.99978
5.0 50e-6 0.70e-6 0.62 0.62 5 0 6.97072E-08 1.39414E-06 0.000348536 1.62573E-06 4.06693E-09 23.3222 245886000 399.743 615110 18.198 51.2284 6.62083E+06 0.996135 0.0849823 0.999754
5.0 50e-6 0.70e-6 0.625 0.625 5 0 7.84519E-08 1.56904E-06 0.000392259 1.82433E-06 4.57499E-09 23.2541 218580000 398.761 548147 17.7098 50.2413 5.27459E+06 0.996081 0.0852691 0.999724
5.0 50e-6 0.70e-6 0.63 0.63 5 0 8.82624E-08 1.76525E-06 0.000441312 2.04618E-06 5.14441E-09 23.1829 194386000 397.747 488717 17.2249 49.2597 4.20732E+06 0.996023 0.085563 0.999691
5.0 50e-6 0.70e-6 0.635 0.635 5 0 9.9263E-08 1.98526E-06 0.000496315 2.29382E-06 5.78223E-09 23.1085 172944000 396.701 435954 16.7436 48.2838 3.36042E+06 0.99596 0.0858642 0.999654
5.0 50e-6 0.70e-6 0.64 0.64 5 0 1.11592E-07 2.23183E-06 0.000557958 2.57006E-06 6.49619E-09 23.0309 153936000 395.626 389096 16.266 47.3139 2.6877E+06 0.995892 0.0861725 0.999614
5.0 50e-6 0.70e-6 0.645 0.645 5 0 1.25401E-07 2.50802E-06 0.000627005 2.87797E-06 7.29484E-09 22.9501 137083000 394.522 347467 15.7923 46.3504 2.15278E+06 0.99582 0.0864882 0.999568
5.0 50e-6 0.70e-6 0.65 0.65 5 0 1.40861E-07 2.81721E-06 0.000704303 3.22093E-06 8.18758E-09 22.8661 122136000 393.392 310470 15.3229 45.3935 1.72696E+06 0.995741 0.0868111 0.999518
5.0 50e-6 0.70e-6 0.655 0.655 5 0 1.58157E-07 3.16314E-06 0.000790785 3.60261E-06 9.18476E-09 22.7787 108876000 392.238 277576 14.8579 44.4436 1.38759E+06 0.995656 0.0871413 0.999462
5.0 50e-6 0.70e-6 0.66 0.66 5 0 1.77497E-07 3.54994E-06 0.000887485 4.02706E-06 1.02977E-08 22.6881 9.71089E+07 391.064 248320 14.3976 43.5011 1.1168E+06 0.995565 0.0874788 0.999401
5.0 50e-6 0.70e-6 0.665 0.665 5 0 1.99109E-07 3.98217E-06 0.000995544 4.49869E-06 1.15389E-08 22.5941 8.66636E+07 389.873 222287 13.9422 42.5663 900440 0.995466 0.0878236 0.999333
5.0 50e-6 0.70e-6 0.67 0.67 5 0 2.23243E-07 4.46487E-06 0.00111622 5.0223E-06 1.29218E-08 22.497 77388600 388.669 199112 13.4922 41.6396 727342 0.99536 0.0881756 0.999258
5.0 50e-6 0.70e-6 0.675 0.675 5 0 2.50178E-07 5.00356E-06 0.00125089 5.60313E-06 1.44613E-08 22.3966 69150000 387.456 178472 13.0476 40.7213 588658 0.995245 0.0885348 0.999175
5.0 50e-6 0.70e-6 0.68 0.68 5 0 2.80217E-07 5.60435E-06 0.00140109 6.24688E-06 1.61735E-08 22.293 61829400 386.241 160080 12.6089 39.8119 477381 0.995121 0.0889012 0.999084
5.0 50e-6 0.70e-6 0.685 0.685 5 0 3.13696E-07 6.27392E-06 0.00156848 6.95976E-06 1.8076E-08 22.1863 5.5322E+07 385.028 143683 12.1763 38.9116 387956 0.994987 0.0892746 0.998984
5.0 50e-6 0.70e-6 0.69 0.69 5 0 3.50982E-07 7.01963E-06 0.00175491 7.74849E-06 2.01876E-08 22.0766 49535300 383.824 129057 11.7502 38.021 315976 0.994842 0.089655 0.998874
5.0 50e-6 0.70e-6 0.695 0.695 5 0 3.92477E-07 7.84955E-06 0.00196239 8.62038E-06 2.25289E-08 21.964 4.43873E+07 382.636 116004 11.3307 37.1403 257939 0.994687 0.0900423 0.998754
5.0 50e-6 0.70e-6 0.7 0.7 5 0 4.38625E-07 8.7725E-06 0.00219312 9.58335E-06 2.51221E-08 21.8486 39805600 381.471 104348 10.9183 36.27 211061 0.994519 0.0904363 0.998623
5.0 50e-6 0.70e-6 0.705 0.705 5 0 4.89908E-07 9.79816E-06 0.00244954 1.0646E-05 2.79908E-08 21.7306 35726000 380.339 93932.2 10.5132 35.4104 173127 0.994339 0.090837 0.998479
5.0 50e-6 0.70e-6 0.71 0.71 5 0 5.46855E-07 1.09371E-05 0.00273428 1.18176E-05 3.11606E-08 21.61 32091800 379.247 84619.9 10.1158 34.5619 142371 0.994145 0.0912441 0.998323
5.0 50e-6 0.70e-6 0.715 0.715 5 0 6.10045E-07 1.22009E-05 0.00305022 1.31081E-05 3.46588E-08 21.4871 2.88527E+07 378.205 76288.7 9.72624 33.7249 117385 0.993936 0.0916576 0.998154
5.0 50e-6 0.70e-6 0.72 0.72 5 0 6.80108E-07 1.36022E-05 0.00340054 1.45285E-05 3.85143E-08 21.362 2.59644E+07 377.223 68830.3 9.34492 32.8997 97045.5 0.993713 0.0920771 0.99797
5.0 50e-6 0.70e-6 0.725 0.725 5 0 7.57731E-07 1.51546E-05 0.00378866 1.60904E-05 4.27582E-08 21.2349 23387300 376.311 62148.9 8.97208 32.0866 80451.8 0.993473 0.0925026 0.99777
5.0 50e-6 0.70e-6 0.73 0.73 5 0 8.43666E-07 1.68733E-05 0.00421833 1.78064E-05 4.74231E-08 21.106 21086800 375.48 56159.5 8.60798 31.2859 66884.2 0.993217 0.0929338 0.997555
5.0 50e-6 0.70e-6 0.735 0.735 5 0 9.38727E-07 1.87745E-05 0.00469363 1.96903E-05 5.25436E-08 20.9755 19031800 374.742 50786.5 8.25288 30.4978 55765.4 0.992942 0.0933704 0.997323
